A normalised
10271.3 8.41934e-06
10279.3 7.94768e-06
10287.3 8.12068e-06
10295.3 7.9541e-06
10303.3 7.70454e-06
10311.3 7.53506e-06
10319.3 6.98534e-06
10327.3 7.01381e-06
10335.3 6.94275e-06
10343.3 6.73249e-06
10351.4 6.47294e-06
10359.4 6.39875e-06
10367.4 6.08906e-06
10375.4 5.87e-06
10383.4 5.73678e-06
10391.4 5.6333e-06
10399.4 5.46303e-06
10407.4 5.42269e-06
10415.4 5.09532e-06
10423.4 4.84941e-06
10431.4 4.82758e-06
10439.4 4.60277e-06
10447.4 4.43131e-06
10455.5 4.21338e-06
10463.5 3.97016e-06
10471.5 3.70496e-06
10479.5 3.36489e-06
10487.5 3.38775e-06
10495.5 3.18712e-06
10503.5 2.93248e-06
10511.5 2.75675e-06
10519.5 2.66241e-06
10527.5 2.43795e-06
10535.5 2.40786e-06
10543.5 2.43177e-06
10551.6 2.40292e-06
10559.6 2.24141e-06
10567.6 2.19347e-06
10575.6 2.17691e-06
10583.6 2.15346e-06
10591.6 2.10247e-06
10599.6 2.02414e-06
10607.6 1.97137e-06
10615.6 1.94465e-06
10623.6 1.90052e-06
10631.6 1.81179e-06
10639.6 1.67427e-06
10647.6 1.6802e-06
10655.7 1.62542e-06
10663.7 1.61774e-06
10671.7 1.66009e-06
10679.7 1.55245e-06
10687.7 1.49573e-06
10695.7 1.47958e-06
10703.7 1.44015e-06
10711.7 1.38243e-06
10719.7 1.41073e-06
10727.7 1.33559e-06
10735.7 1.28887e-06
10743.7 1.24255e-06
10751.8 1.19008e-06
10759.8 1.15993e-06
10767.8 1.1116e-06
10775.8 1.07301e-06
10783.8 1.02612e-06
10791.8 9.72793e-07
10799.8 9.56452e-07
10807.8 9.81797e-07
10815.8 1.03754e-06
10823.8 1.07751e-06
10831.8 1.08433e-06
10839.8 1.08644e-06
10847.8 1.06328e-06
10855.9 1.10609e-06
10863.9 1.16586e-06
10871.9 1.19799e-06
10879.9 1.16842e-06
10887.9 1.22264e-06
10895.9 1.20522e-06
10903.9 1.19872e-06
10911.9 1.23996e-06
10919.9 1.3022e-06
10927.9 0
10935.9 0
10943.9 0
10952 0
10960 0
10968 0
10976 0
10984 0
10992 0
11000 0
